ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-58014,,SORBET MIN STRACC 562ML,8.0,ea,1.0,ea,CANDIES SNACKS
I-38211,,SOS Sponge,10.0,ea,1.0,ea,MM MERCH Household Cleaners
I-2712,,SOUP CHIC NOODLE W/ HERB,4.0,BLOCK,1.81,Kg,FOOD - GROCERY
I-58485,,SOUP LIPTON CHICK NOODLE,16.0,box,1.0,box,FOOD - GROCERY
I-135,,SOUP| 1 |2.5L send cold,1.0,ea,2.5,L,PRODUCTION FOOD
I-25290,,SOURDOUGH CHEEKY RND FRZ ,1.0,LOAF,1.0,LOAF,BREAD
I-25289,,SOURDOUGH SLCD W/W ORGANIC ,1.0,LOAF,1.0,LOAF,BREAD
I-58547,,SPEED STK DEOD,1.0,each,1.0,each,MERCHANDISE
I-1731,,SPRITE 500ML,24.0,500ML,1.0,500ML,BEVERAGE
I-4431,,SPROUTS ALFALFA 12 X 100G,12.0,pak,100.0,g,PRODUCE
I-58323,,SS TOFU FIRM 350GM,6.0,pak,1.0,pak,FOOD - GROCERY
I-61314,,SS TOFU FIRM 500GM,12.0,pak,1.0,pak,FOOD - GROCERY
I-36011,,STAHLBUSH  Fruit Whole Strawbe,12.0,each,1.0,ea,MM Frozen Grocery
94-,,SUNLIGHT LIQUID DISH SOAP LEMO,8.0,ea,1.0,ea,ZDONT USE MERCHANDISE
I-58623,,SUPER MIX GUMMY 400G,1.0,pak,1.0,pak,CANDIES SNACKS
I-58624,,SUPER MIX SOUR 400G,1.0,pak,1.0,pak,CANDIES SNACKS
I-38785,,SWIFFER DUSTER,6.0,ea,1.0,ea,MM MERCH Household Cleaners
I-58548,,TAMPAX PEAL,1.0,each,1.0,each,MERCHANDISE
I-58549,,TAMPAX REGULAR,1.0,each,1.0,each,MERCHANDISE
I-37649,,TEA BLACK BREAKFAST BLEND,6.0,box,16.0,each,BEVERAGE
I-37648,,TEA BLACK CHAI,6.0,box,16.0,each,BEVERAGE
I-37650,,TEA GREEN COCONUT GINGER,6.0,box,16.0,each,BEVERAGE
I-37655,,TEA HERBAL CAMOMILE SWEET,6.0,box,16.0,each,BEVERAGE
I-61444,,TEA ZEVIA GRAPEFRUIT ENERGY,12.0,355ML,1.0,355ML,BEVERAGE
I-61318,,TEA ZEVIA HIBISCUS PASS,12.0,355ML,1.0,355ML,BEVERAGE
I-60939,,TEA ZEVIA MANGO GINGER ,12.0,355ML,1.0,355ML,BEVERAGE
I-58545,,TIDE LIQ 32LD,6.0,each,1.0,each,MERCHANDISE
I-29731,,TIDE LIQUID DETERGENT 2X ,6.0,ea,1.0,ea,CLEANING
I-38783,,TIDE To Go Stain Pen,6.0,ea,1.0,ea,MM MERCH Household Cleaners
I-57550,,TOILET TISSUE 2 PLY,1.0,PAK 4,1.0,ea,DISPOSABLES
I-46942,,TORK Facial Tissue,30.0,pak,1.0,pak,MM MERCH Household Paper
I-6009,,TORTILLA WHOLE WHEAT 12INCH,12.0,bag,10.0,CT,FOOD - GROCERY
I-43975,,TOUCH Round Toothpicks,12.0,ea,1.0,ea,MM MERCH Household Paper
I-58466,,TRISCUIT BAL/BASIL,12.0,box,1.0,box,FOOD - GROCERY
I-58468,,TRISCUIT ROAST GARLIC,12.0,box,1.0,box,FOOD - GROCERY
I-58469,,TRISCUIT ROSEMARY ,12.0,box,1.0,box,FOOD - GROCERY
I-58556,,TUMS ORIGINAL,1.0,each,1.0,each,MERCHANDISE
I-58557,,TYLENOL COLD EXTRA,1.0,each,1.0,each,MERCHANDISE
I-58558,,TYLENOL FLU D & N,1.0,each,1.0,each,MERCHANDISE
I-60942,,UDI LASAGNA ITALIAN SAUSAGE,6.0,ea,1.0,ea,FOOD - GROCERY
I-61414,,UGSC CAJUN SIZZLR MS,1.0,each,1.0,each,CANDIES SNACKS
I-60958,,UGSC FANCY MOJO MIX,1.0,each,1.0,each,CANDIES SNACKS
127-,,VISINE EYE DROPS ,1.0,ea,1.0,ea,ZDONT USE MERCHANDISE
I-1837,,WATER COCONUT BUDHA,12.0,bottle,1.0,bottle,BEVERAGE
I-47779,,WATER SMART 1L ,12.0,ea,1.0,ea,BEVERAGE
I-1671,,WATER SMARTWATER 591ML,24.0,591ML,1.0,bottle,BEVERAGE
I-56022,,WATER SPARKLING BLUEB POM CA,12.0,each,1.0,each,BEVERAGE
I-44654,,WATER SPARKLING LIME 355ML,12.0,355ML,1.0,bottle,BEVERAGE
I-47180,,WATER SPARKLING SMART,24.0,591ML,1.0,bottle,BEVERAGE
I-1673,,WATER VITAMIN ENERG,12.0,591ML,1.0,591ML,BEVERAGE
I-1675,,WATER VITAMIN FOCUS,12.0,591ML,1.0,591ML,BEVERAGE
I-1677,,WATER VITAMIN MULTI-V,12.0,591ML,1.0,591ML,BEVERAGE
I-1680,,WATER VITAMIN XXX,12.0,591ML,1.0,591ML,BEVERAGE
I-61312,,WELCH BERRIES ,1.0,ea,1.0,ea,FOOD - GROCERY
I-61313,,WELCH MIXED FRUIT,1.0,ea,1.0,ea,FOOD - GROCERY
I-58497,,WF BAKING CHIPS,12.0,bag,1.0,bag,FOOD - GROCERY
I-58500,,WF BALSAMIC VINEGAR,12.0,bottle,1.0,bottle,FOOD - GROCERY
I-61310,,WF BATTERIES AA 12's,1.0,ea,1.0,ea,MM MERCH Electronics
I-61412,,WF BATTERIES AA 4's,1.0,ea,1.0,ea,MM MERCH Electronics
I-20098,,WF BATTERIES AAA 4,1.0,ea,1.0,ea,MM MERCH Electronics
I-58498,,WF BERRY BLEND IQF,12.0,bag,1.0,bag,FOOD - GROCERY
I-58499,,WF CHICK PEAS,12.0,can,1.0,can,FOOD - GROCERY
I-58501,,WF COCONUT MILK,12.0,bottle,1.0,can,FOOD - GROCERY
I-58504,,WF EX VIR OLIVER OIL,12.0,bottle,1.0,bottle,FOOD - GROCERY
I-58505,,WF GREEN LENTILS,12.0,bag,1.0,bag,FOOD - GROCERY
I-58506,,WF LENTIL CAN,12.0,can,1.0,can,FOOD - GROCERY
I-58509,,WF MUSTARD SQ BTL,12.0,bottle,1.0,bottle,FOOD - GROCERY
I-58508,,WF OR MAPLE SYRUP,12.0,bottle,1.0,bottle,FOOD - GROCERY
I-58510,,WF PEANUT BUTTER SMOOTH,12.0,jar,1.0,jar,FOOD - GROCERY
I-58561,,WF SANDWICH BAG,12.0,box,1.0,box,MERCHANDISE
I-58562,,WF TIE KIT LARGE BAG,12.0,box,1.0,box,MERCHANDISE
I-58511,,WF W.W. ROTINI,20.0,bag,1.0,bag,FOOD - GROCERY
I-1112p,,WIPER FS H/D WHT 13X21IN,1.0,cs,100.0,CT,SUPPLY
I-51354,,WONG WING Chck Chow Mein,12.0,ea,1.0,ea,MM Frozen Grocery
I-32006,,WONG WING SWEET N SOUR PORK,12.0,ea,1.0,ea,MM Frozen Grocery
I-57736,,WRAP SPIN&CHICKPEA,1.0,ea,1.0,ea,FOOD - GROCERY
I-4950,,YAMS US,40.0,lb,1.0,lb,PRODUCE
I-41555,,YERBA MATE BLUEPHORIA 458 ML,12.0,ea,1.0,ea,BEVERAGE
I-41838,,YERBA MATE GRAPEFRUIT/GING355m,12.0,each,1.0,each,BEVERAGE
I-42879,,YERBA MATE UNSWEETENED TERERE,12.0,each,1.0,each,BEVERAGE
I-58022,,YOGURT 4% GREEK PLAN 450GM,6.0,ea,1.0,ea,DAIRY
I-60932,,YOGURT BLK CHERRY 150GM,12.0,ea,1.0,ea,DAIRY
I-58333,,YOGURT STRAW GREEK 150GM,12.0,ea,1.0,ea,DAIRY
I-58563,,ZIPLOC LGR FREEZ BAG,12.0,box,1.0,box,MERCHANDISE
I-58564,,ZIPLOC SANDWICH BAG,12.0,box,1.0,box,MERCHANDISE
