IngredientId,Qty,Uom,Conversion,InvFactor,Recipe,Description,InventoryGroup,CategoryID,GHG_factor
I-29478,0.001,ea,1,1.0,R-33198,FREESTYLE COKE PART#2,BEVERAGE,55.0,0.0
I-50577,1.0,Dollar,1,2.0,P-59674,GHOST ITEM,FOOD - GROCERY,61.0,0.0
I-37651,10.0,each,1,0.7143,P-59830,TEA BLACK EARL GREY,BEVERAGE,55.0,0.0
I-29479,0.002,ea,1,1.0,R-33198,FREESTYLE BQDT PART#1,BEVERAGE,55.0,0.0
I-29471,0.001,ea,1,1.0,R-33198,FREESTYLE SPRITE ZERO,BEVERAGE,55.0,0.0
I-39499,1.0,ea,1,1.0,R-59344,LID PLAS OVAL CLEAR DOME,DISPOSABLES,61.0,0.0
I-29473,0.001,ea,1,1.0,R-33198,FREESTYLE INGD SOL BB,BEVERAGE,55.0,0.0
I-1762,1.0,pak,1,1.0,R-59563,CIDER APPLE HOT TFC,BEVERAGE,55.0,0.0
I-66292,1.0,bottle,1,1.0,R-67348,STARLIGHT ZERO SOFT DRINK,BEVERAGE,55.0,0.0
I-29472,0.001,ea,1,1.0,R-33198,FREESTYLE CHERRY,BEVERAGE,55.0,0.0
I-37112,1.0,ea,1,1.0,R-37604,G&G|Salad|Kale Caesar w/Chick,PRODUCTION FOOD,59.0,0.0
I-12912,1.0,CT,1,1.0,R-32218,CUP CLR PLAS 7oz WAFFLE PTN,DISPOSABLES,61.0,0.0
I-29484,0.002,ea,1,1.0,R-33198,FREESTYL COKEDT PRT#2,BEVERAGE,55.0,0.0
I-37133,1.0,ea,1,1.0,R-65810,G&G|Sand|Egg Salad,PRODUCTION FOOD,59.0,0.0
I-61295,0.25,CT,1,1.0,R-61299,ALMOND BREEZE CHOC 240 ML,BEVERAGE,55.0,0.0
I-61294,0.25,CT,1,1.0,R-61300,ALMOND BREEZE VAN UNSWT 240 ML,BEVERAGE,55.0,0.0
I-29483,0.002,ea,1,1.0,R-33198,FREESTYL COKE DT PART#1,BEVERAGE,55.0,0.0
I-29487,0.001,ea,1,1.0,R-33198,FREESTYLE HI-C,BEVERAGE,55.0,0.0
I-29482,0.001,ea,1,1.0,R-33198,FREESTYL COKZER PRT#2,BEVERAGE,55.0,0.0
I-63089,1.0,ea,1,1.0,R-65528,WATER SMART SPORT 700ML,BEVERAGE,55.0,0.0
I-29488,0.001,ea,1,1.0,R-33198,FREESTYLE INGD SOL AA,BEVERAGE,55.0,0.0
I-29489,0.001,ea,1,1.0,R-33198,FREESTYLE INGD SOL CC,BEVERAGE,55.0,0.0
I-29490,0.001,ea,1,1.0,R-33198,FREESTYLE NONNUT SWTN,BEVERAGE,55.0,0.0
I-29491,0.001,ea,1,1.0,R-33198,FREESTYLE HFCS SWTNR,BEVERAGE,55.0,0.0
I-63547,1.0,CT,1,1.0,R-63879,GINGER ALE DIET 500ML,BEVERAGE,55.0,0.0
I-53846,1.0,414ML,1,1.0,R-63612,CORE POWER STRAW BAN 414ML,BEVERAGE,55.0,0.0
I-1671,1.0,bottle,1,1.0,R-63611,WATER SMARTWATER*591ML,BEVERAGE,55.0,0.0
I-25119,1.0,ea,1,1.0,P-58285,CONT PLAS CLR W/LID TEAR 16OZ,DISPOSABLES,61.0,0.0
I-28691,1.0,ea,1,1.0,R-37733,G&G|Pot|Tropical Fruit,PRODUCTION FOOD,59.0,0.0
I-57481,0.66,each,1,1.0,R-63545,AHA WATER SP BLUEB POM PET ,BEVERAGE,55.0,0.0
I-56025,0.66,each,1,1.0,R-63545,AHA WATER SP WATERMLN LIME PET,BEVERAGE,55.0,0.0
I-5159,1.0,CT,1,1.0,R-63540,CALIFORNIA ROLL COMBO 9PC,SUSHI,59.0,0.0
I-62863,1.0,ea,1,1.0,R-62973,CK|G&G|HMR|Meat Ball & Pasta.,PRODUCTION FOOD,59.0,0.0
I-42879,1.0,each,1,1.0,R-62970,YERBA MATE UNSWEETENED TERERE,BEVERAGE,55.0,0.0
I-36999,1.0,ea,1,1.0,R-37325,SANDWICH CASATA FALAFEL,FOOD - GROCERY,59.0,0.0
I-29475,0.001,ea,1,1.0,R-33198,FREESTYLE ORANGE,BEVERAGE,55.0,0.0
I-1644,1.0,bottle,1,1.0,R-37369,WATER DASANI*591ML,BEVERAGE,55.0,0.0
I-29485,0.001,ea,1,1.0,R-33198,FREESTYLE FUZE TEA,BEVERAGE,55.0,0.0
I-29474,0.001,ea,1,1.0,R-33198,FREESTYLE LEMON,BEVERAGE,55.0,0.0
I-36995,1.0,ea,1,1.0,R-37430,SANDWICH EGG SALAD,FOOD - GROCERY,59.0,0.0
I-36997,1.0,ea,1,1.0,R-37432,SANDWICH SALMON SALAD,FOOD - GROCERY,59.0,0.0
I-57484,0.66,each,1,1.0,R-63545,AHA WATER SP PEACH HONEY PET  ,BEVERAGE,55.0,0.0
I-37000,1.0,ea,1,1.0,R-45719,SANDWICH HAM & CHEESE,FOOD - GROCERY,59.0,0.0
I-40916,1.0,BAR,1,1.0,R-58551,BAR KIND CHEWY MAP PUMP SD,CANDIES SNACKS,59.0,0.0
I-28678,1.0,ea,1,1.0,R-31133,G&G- Salad Mediterranean Chop,PRODUCTION FOOD,59.0,0.0
I-52129,1.0,ea,1,1.0,R-52266,G&G|Salad Crunchy Kale sal,PRODUCTION FOOD,59.0,0.0
I-52131,1.0,ea,1,1.0,R-52265,G&G|Salad Cobb w/Chicken,PRODUCTION FOOD,59.0,0.0
I-45534,1.0,ea,1,1.0,R-52264,G&G|Pot|Crudite w/Hummus,PRODUCTION FOOD,59.0,0.0
I-37115,1.0,ea,1,1.0,R-52262,G&G|Salad|Fiesta,PRODUCTION FOOD,59.0,0.0
I-37137,1.0,ea,1,1.0,R-41475,G&G-Salad Crunchy w/Salmon,PRODUCTION FOOD,59.0,0.0
I-1212,1.0,ea,1,1.0,R-29807,CROISSANT HAM & CHEESE ,BAKED GOODS,59.0,0.0
I-1068p,1.0,CT,1,1.0,R-50704,SKEWER BAMBOO KNOTTED END 4IN,DISPOSABLES,61.0,0.0
I-29477,0.001,ea,1,1.0,R-33198,FREESTYLE COKE PART#1,BEVERAGE,55.0,0.0
I-41373,1.0,ea,1,1.0,R-41670,"QUICHE 4.25"" HAM & CHEESE ",FOOD - GROCERY,59.0,0.0
I-28689,1.0,ea,1,1.0,R-49818,G&G|Pot|Wild Berry,PRODUCTION FOOD,59.0,0.0
I-41808,1.0,ea,1,1.0,R-49816,BAR KIND MAPLE GLAZED PECAN,FOOD - GROCERY,59.0,0.0
I-2353,1.0,CT,1,1.0,R-29827,"9""X6"" 2-COMPARTMENT CLAMSHELL",DISPOSABLES,61.0,0.0
I-41372,1.0,ea,1,1.0,R-41720,"QUICHE 4.25"" RED PEPP & CHEESE",FOOD - GROCERY,59.0,0.0
I-48727,1.0,ea,1,1.0,R-48928,VAL|G&G|Val Chia Pudding,PRODUCTION FOOD,59.0,0.0
I-37111,1.0,ea,1,1.0,R-41473,G&G|Salad|Med Chickpea,PRODUCTION FOOD,59.0,0.0
I-45910,1.0,ea,1,1.0,R-48644,G&G-Sand Veggie Delight ,PRODUCTION FOOD,59.0,0.0
I-47063,1.0,each,1,1.0,R-41816,BAR KIND PB Dark Chocolate,MM Snack Single Bars,59.0,0.0
I-35767,1.0,each,1,1.0,R-41817,BAR KIND CHOC/ALMOND SEA SALT,HM SWEET & SAVOURY SNACKS,59.0,0.0
I-41802,1.0,ea,1,1.0,R-41819,BAR KIND CASHW RASPBY CHIA,FOOD - GROCERY,59.0,0.0
I-28682,1.0,ea,1,1.0,R-30125,G&G|Pot|Blueberry Chia ,PRODUCTION FOOD,59.0,0.0
I-28683,1.0,ea,1,1.0,R-30155,G&G|Pot|Salted Caramel ,PRODUCTION FOOD,59.0,0.0
I-36996,1.0,ea,1,1.0,R-47376,"SANDWICH BACON, CHEDD & TOMATO",FOOD - GROCERY,59.0,0.0
I-46612,1.0,ea,1,1.0,R-46743,G&G|Pot|Pumpkin Pie Chia,PRODUCTION FOOD,59.0,0.0
I-41801,1.0,ea,1,1.0,R-46657,BAR KIND BLUEBRY VAN CASHEW ,FOOD - GROCERY,59.0,0.0
I-45529,1.0,each,1,1.0,R-45735,G&G|Salad|Super Food w/salm,PRODUCTION FOOD,59.0,0.0
I-37109,1.0,ea,1,1.0,R-45734,G&G|Salad|Nicoise w/Tofu,PRODUCTION FOOD,59.0,0.0
I-1852,1.0,CT,1,1.0,R-45729,ALMOND BEV - ORIGINAL,BEVERAGE,55.0,0.0
I-45533,1.0,ea,1,1.0,R-45724,G&G|Pot|Matcha Chia,PRODUCTION FOOD,59.0,0.0
I-37114,1.0,ea,1,1.0,R-41474,G&G|Salad|Fiesta w/Chicken,PRODUCTION FOOD,59.0,0.0
I-37122,1.0,ea,1,1.0,R-41471,G&G|Pot|Chia Pudding,PRODUCTION FOOD,59.0,0.0
I-57683,1.0,ea,1,1.0,R-58254,G&G|Pot|Chia Pudding Seasonal,PRODUCTION FOOD,59.0,0.0
I-1004p,1.0,CT,1,1.0,R-23628,LID DOME WHT F/CUP 10Z SQT-24Z,DISPOSABLES,55.0,0.0
I-45539,1.0,ea,1,1.0,R-58249,G&G|Pot|Crudite w/Ranch,PRODUCTION FOOD,59.0,0.0
I-19695,1.0,pak,1,1.0,R-58223,RICE BOWL SHRIMP PAD THAI,SUSHI,59.0,0.0
I-1054p,1.0,CT,1,1.0,R-22863,LID DOME CLR F/ CUP PET 9-20Z,DISPOSABLES,61.0,0.0
I-20004,1.0,CT,1,1.0,R-55617,ROLL BEEF,BAKED GOODS,59.0,0.0
I-1851,1.0,CT,1,1.0,R-55576,ALMOND BEV - CHOCOLATE,BEVERAGE,55.0,0.0
I-52126,1.0,ea,1,1.0,R-55425,KIND Chia Apple Mango,FOOD - GROCERY,59.0,0.0
I-1079p,1.0,CT,1,1.0,R-22863,CUP PLAS CLR 12Z PET,DISPOSABLES,61.0,0.0
I-36611,1.0,ea,1,1.0,R-54635,FRUIT STRIP GF CINNAMON BEET,CANDIES SNACKS,59.0,0.0
I-41809,1.0,ea,1,1.0,R-45720,BAR KIND DKCHOC CHERRY CASHEW,FOOD - GROCERY,59.0,0.0
I-54021,1.0,CT,1,1.0,R-54026,BAR CHOC MILK CAMINO,CANDIES SNACKS,59.0,0.0
I-5168,1.0,pak,1,1.0,R-53441,SPICY SHRIMP MANGO ROLL,SUSHI,59.0,0.0
I-37110,1.0,ea,1,1.0,R-53170,G&G|Salad|Med Chickpea w/sal,PRODUCTION FOOD,59.0,0.0
I-2826,1.0,CT,1,1.0,R-53072,VITA LEMON TEA,BEVERAGE,55.0,0.0
I-1012p,1.0,CT,1,1.0,R-23628,CUP PPR HOT WHT 12Z,DISPOSABLES,61.0,0.0
I-37655,0.08,each,1,1.0,R-41232,TEA HERBAL CAMOMILE SWEET,BEVERAGE,55.0,0.0
I-3754,1.0,CT,1,1.0,R-52939,BAR KIND FRUIT & NUT  ,CANDIES SNACKS,59.0,0.0
I-39064,1.0,ea,1,1.0,R-39447,G&G|BWrap|Ham & Cheese,PRODUCTION FOOD,59.0,0.0
I-39063,1.0,ea,1,1.0,R-39448,G&G|BWrap|Mediterranean,PRODUCTION FOOD,59.0,0.0
I-1165p,1.0,CT,1,1.0,R-29667,LID DOME W/H FIT TP9/TP12/TN20,DISPOSABLES,61.0,0.0
I-52132,1.0,ea,1,1.0,R-52643,G&G|Salad Cobb,PRODUCTION FOOD,59.0,0.0
I-1037p,1.0,ea,1,1.0,R-40891,CUP PLAS CL 9Z PET,DISPOSABLES,61.0,0.0
I-36998,1.0,ea,1,1.0,R-52540,SANDWICH CHICKEN CRANCHERRY,FOOD - GROCERY,59.0,0.0
I-37648,0.08,each,1,1.0,R-41232,TEA BLACK CHAI,BEVERAGE,55.0,0.0
I-37649,0.2,each,1,1.0,R-41232,TEA BLACK BREAKFAST BLEND,BEVERAGE,55.0,0.0
I-37650,0.08,each,1,1.0,R-41232,TEA GREEN COCONUT GINGER,BEVERAGE,55.0,0.0
I-37652,0.2,each,1,1.0,R-41232,TEA GREEN JAPANESE,BEVERAGE,55.0,0.0
I-37653,0.08,each,1,1.0,R-41232,TEA HERBAL LEMON GINGER,BEVERAGE,55.0,0.0
I-37654,0.08,each,1,1.0,R-41232,TEA HERBAL PEPPERMINT,BEVERAGE,55.0,0.0
I-29476,0.001,ea,1,1.0,R-33198,FREESTYLE VANILLA,BEVERAGE,55.0,0.0
I-31464,1.0,ea,1,1.0,R-32121,,,,
