IngredientId,Qty,Uom,Conversion,InvFactor,Recipe
P-50429,10.000,g,1.00000000,1.0000,R-57332
P-56836,150.000,g,0.00100000,1.0000,R-57332
P-26143,85.000,g,0.00100000,1.0000,R-57333
P-33911,70.000,g,0.00100000,1.0000,R-57333
P-50429,10.000,g,1.00000000,1.0000,R-57333
P-57083,150.000,g,0.00100000,1.0000,R-57333
P-50429,10.000,g,1.00000000,1.0000,R-57334
P-57083,150.000,g,0.00100000,1.0000,R-57334
P-26112,180.000,g,0.00100000,1.0000,R-57338
P-55138,75.000,ml,0.00100000,1.0000,R-57338
P-60807,150.000,g,0.00100000,1.0000,R-57338
P-26112,180.000,g,0.00100000,1.0000,R-57340
P-55138,75.000,ml,0.00100000,1.0000,R-57340
P-55143,80.000,g,0.00100000,1.0000,R-57340
P-60807,150.000,g,0.00100000,1.0000,R-57340
I-57496,1.000,each,1.00000000,1.0000,R-57342
P-55138,75.000,ml,0.00100000,1.0000,R-57342
P-60807,150.000,g,0.00100000,1.0000,R-57342
P-60808,80.000,g,0.00100000,1.0000,R-57342
I-57496,1.000,each,1.00000000,1.0000,R-57343
P-55138,75.000,ml,0.00100000,1.0000,R-57343
P-60807,150.000,g,0.00100000,1.0000,R-57343
P-57632,170.000,g,0.00100000,1.0000,R-60769
P-60808,80.000,g,0.00100000,1.0000,R-60819
P-60807,150.000,g,0.00100000,1.0000,R-60820
I-57496,1.000,each,1.00000000,1.0000,R-61815
P-7736,120.000,g,0.00100000,1.0000,R-61818
I-19735,1.000,CT,1.00000000,0.1000,P-26318
P-18907,15.000,g,1.00000000,1.5000,P-26318
P-26077,3.000,oz,0.02834950,0.3000,P-26318
P-29007,2.000,g,1.00000000,0.2000,P-26318
I-2911,30.000,g,0.00100000,0.2500,P-29007
I-3318,30.000,g,1.00000000,0.2500,P-29007
I-3635,30.000,g,1.00000000,0.2500,P-29007
I-3636,30.000,g,1.00000000,0.2500,P-29007
I-3133,946.000,ml,1.00000000,29.5625,P-32656
I-5983,31.100,L,1.00000000,0.9719,P-32656
I-2156,1.000,Kg,1.00000000,0.3333,P-32747
I-2217,500.000,ml,0.00100000,166.6667,P-32747
I-2251,1.500,L,1.00000000,0.5000,P-32747
I-6026,10.000,g,1.00000000,3.3333,P-32747
I-1813,200.000,ml,0.03381406,26.1438,P-43729
I-1820,200.000,ml,0.00100000,26.1438,P-43729
I-3590,15.000,g,0.00100000,1.9608,P-43729
I-3658,700.000,g,0.00100000,91.5033,P-43729
I-4010,8.500,Kg,1.00000000,1.1111,P-43729
I-47774,1.000,L,1.00000000,0.1307,P-43729
I-5983,500.000,ml,0.00100000,65.3595,P-43729
I-9379,100.000,ml,0.00100000,13.0719,P-43729
P-26020,100.000,g,0.00100000,13.0719,P-43729
P-34880,185.000,g,0.00100000,24.1830,P-43729
P-39057,50.000,g,1.00000000,6.5359,P-43729
I-3388,1.200,L,1.00000000,0.5854,P-43730
I-47774,150.000,ml,0.00100000,73.1707,P-43730
I-6443,700.000,ml,0.03381406,341.4634,P-43730
I-30101,1.000,Kg,1.00000000,1.3889,P-43731
I-3388,125.000,ml,0.00100000,173.6111,P-43731
I-3658,40.000,g,0.00100000,55.5556,P-43731
I-47774,15.000,ml,0.00100000,20.8333,P-43731
I-6443,45.000,ml,0.03381406,62.5000,P-43731
P-18907,2.000,g,1.00000000,2.7778,P-43731
I-13226,2.000,Kg,2.20462000,0.4000,P-43732
I-4463,250.000,g,0.00220462,50.0000,P-43732
P-43440,140.000,g,0.00100000,28.0000,P-43732
P-43730,300.000,ml,0.00100000,60.0000,P-43732
P-43731,1.000,Kg,1.00000000,0.2000,P-43732
P-44964,1.000,Kg,1000.00000000,0.2000,P-43732
P-51222,250.000,g,0.00100000,50.0000,P-43732
I-1813,200.000,ml,0.03381406,80.0000,P-50386
I-1820,200.000,ml,0.00100000,80.0000,P-50386
I-3658,700.000,g,0.00100000,280.0000,P-50386
I-47774,1.000,L,1.00000000,0.4000,P-50386
I-5983,500.000,ml,0.00100000,200.0000,P-50386
P-26020,100.000,g,0.00100000,40.0000,P-50386
P-34880,185.000,g,0.00100000,74.0000,P-50386
I-3590,20.000,g,0.00100000,2.5000,P-50389
I-7388,8.000,Kg,1.00000000,1.0000,P-50389
I-9379,100.000,ml,0.00100000,12.5000,P-50389
P-39057,50.000,g,1.00000000,6.2500,P-50389
P-50386,2.000,L,1.00000000,0.2500,P-50389
I-4791,1.000,Kg,2.20462000,0.0013,P-50837
I-4785,1.000,Kg,2.20462000,0.0013,P-50839
I-16497,80.000,CT,1.00000000,4.2105,P-54743
I-2656,1.500,Kg,1.00000000,0.3000,P-56560
I-4341,3.000,CT,1.00000000,0.6000,P-56560
I-45114,70.000,ml,0.03381406,14.0000,P-56560
I-4657,50.000,g,0.00220462,10.0000,P-56560
I-4787,50.000,g,0.00220462,10.0000,P-56560
I-5021,3.000,Kg,2.20462000,0.6000,P-56560
I-5983,500.000,ml,0.00100000,100.0000,P-56560
I-6026,15.000,g,1.00000000,3.0000,P-56560
I-6443,90.000,ml,0.03381406,18.0000,P-56560
I-4617,1.000,Kg,2.20462000,1.0526,P-56813
I-2656,750.000,g,0.00100000,57.6923,P-56970
I-3290,1.000,Kg,1.00000000,0.0769,P-56970
I-3318,100.000,g,1.00000000,7.6923,P-56970
I-4775,2.000,Kg,2.20462000,0.1538,P-56970
I-8060,1.000,Kg,1000.00000000,0.0769,P-56970
P-18907,50.000,g,1.00000000,3.8462,P-56970
P-26020,300.000,g,0.00100000,23.0769,P-56970
P-26311,20.000,L,1.00000000,1.5385,P-56970
P-38515,3.000,Kg,1.00000000,0.2308,P-56970
P-43702,1.500,Kg,1.00000000,0.1154,P-56970
P-44314,1.500,Kg,1.00000000,0.1154,P-56970
P-50429,200.000,g,1.00000000,15.3846,P-56970
P-56813,150.000,g,0.00100000,11.5385,P-56970
P-57293,750.000,g,1.00000000,57.6923,P-56970
P-9863,1.000,Kg,1.00000000,0.0769,P-56970
I-3337,2.000,L,1.00000000,0.5000,P-57154
I-3572,2.000,L,1.00000000,0.5000,P-57154
I-3660,40.000,g,0.00100000,10.0000,P-57154
I-47774,80.000,ml,0.00100000,20.0000,P-57154
I-2156,250.000,g,0.00100000,192.3077,P-57157
I-3243,350.000,g,0.00220462,269.2308,P-57157
I-3290,200.000,g,0.00100000,153.8462,P-57157
I-4914,1.000,Kg,2.20462000,0.7692,P-57157
I-6026,10.000,g,1.00000000,7.6923,P-57157
P-54743,1.000,Kg,1.00000000,1.0000,P-57460
I-10865,45.000,g,0.00100000,5.6250,P-61769
I-2051,15.000,g,0.00100000,1.8750,P-61769
I-2217,250.000,ml,0.00100000,31.2500,P-61769
I-4027,680.000,g,0.00100000,85.0000,P-61769
I-5009,300.000,g,0.00100000,37.5000,P-61769
I-5010,300.000,g,0.00100000,37.5000,P-61769
I-6026,20.000,g,1.00000000,2.5000,P-61769
P-12954,150.000,g,1.00000000,18.7500,P-61769
P-26020,30.000,g,0.00100000,3.7500,P-61769
P-32656,500.000,ml,0.00100000,62.5000,P-61769
P-44901,20.000,g,0.00100000,2.5000,P-61769
P-50676,20.000,g,0.00100000,2.5000,P-61769
P-57460,300.000,g,0.00100000,37.5000,P-61769
P-58359,300.000,g,0.00220462,37.5000,P-61769
P-48933,1.000,Kg,1.00000000,1.0000,P-9738
I-4703,1.250,Kg,2.20462000,1.3889,P-9863
I-1126,1.000,CT,1.00000000,1.0000,R-26808
I-14177,15.000,g,0.00100000,1.0000,R-26808
I-14179,15.000,g,0.00100000,1.0000,R-26808
I-17618,0.500,slice,1.00000000,1.0000,R-26808
P-25993,1.000,g,1.00000000,1.0000,R-26808
P-32747,120.000,ml,0.00100000,1.0000,R-26808
I-1126,1.000,CT,1.00000000,1.0000,R-26809
I-2310,20.000,g,0.05000000,1.0000,R-26809
P-25993,0.500,g,1.00000000,1.0000,R-26809
P-32747,100.000,ml,0.00100000,1.0000,R-26809
P-50837,5.000,g,1.00000000,1.0000,R-26809
P-50839,5.000,g,1.00000000,1.0000,R-26809
P-9738,5.000,g,0.00100000,1.0000,R-26809
P-18318,5.000,g,1.00000000,1.0000,R-45150
P-43729,170.000,g,0.00100000,1.0000,R-45150
P-18318,5.000,g,1.00000000,1.0000,R-45151
P-26143,85.000,g,0.00100000,1.0000,R-45151
P-43729,170.000,g,0.00100000,1.0000,R-45151
P-43732,80.000,g,0.00100000,1.0000,R-45151
P-43732,160.000,g,0.00100000,1.0000,R-45152
P-26143,170.000,g,0.00100000,1.0000,R-45153
P-39057,5.000,g,1.00000000,1.0000,R-45153
P-43729,170.000,g,0.00100000,1.0000,R-45153
P-43732,160.000,g,0.00100000,1.0000,R-45153
P-39057,5.000,g,1.00000000,1.0000,R-50390
P-50389,150.000,g,0.00100000,1.0000,R-50390
I-1126,1.000,CT,1.00000000,1.0000,R-51196
I-2122,45.000,g,0.00100000,1.0000,R-51196
I-4488,15.000,g,0.00220462,1.0000,R-51196
P-25993,1.000,g,1.00000000,1.0000,R-51196
P-26068,20.000,g,0.00100000,1.0000,R-51196
P-32747,100.000,ml,0.00100000,1.0000,R-51196
P-50587,20.000,g,0.00100000,1.0000,R-51196
I-1126,1.000,CT,1.00000000,1.0000,R-51258
I-11903,10.000,g,0.00100000,1.0000,R-51258
P-26068,10.000,g,0.00100000,1.0000,R-51258
P-26205,5.000,g,0.00100000,1.0000,R-51258
P-32747,100.000,ml,0.00100000,1.0000,R-51258
P-50837,5.000,g,1.00000000,1.0000,R-51258
P-50839,5.000,g,1.00000000,1.0000,R-51258
P-26090,85.000,g,0.00100000,1.0000,R-51305
P-39057,5.000,g,1.00000000,1.0000,R-51305
P-43732,80.000,g,0.00100000,1.0000,R-51305
P-50389,150.000,g,0.00100000,1.0000,R-51305
P-26090,170.000,g,0.00100000,1.0000,R-51306
P-39057,5.000,g,1.00000000,1.0000,R-51306
P-43732,160.000,g,0.00100000,1.0000,R-51306
P-50389,150.000,g,0.00100000,1.0000,R-51306
I-11101,45.000,g,0.00220462,1.0000,R-57034
I-1126,1.000,CT,1.00000000,1.0000,R-57034
P-25993,1.000,g,1.00000000,1.0000,R-57034
P-26068,20.000,g,0.00100000,1.0000,R-57034
P-32747,120.000,ml,0.00100000,1.0000,R-57034
P-50587,30.000,g,0.00100000,1.0000,R-57034
I-1126,1.000,CT,1.00000000,1.0000,R-57035
I-14177,20.000,g,0.00100000,1.0000,R-57035
I-2310,60.000,g,0.05000000,1.0000,R-57035
P-32747,120.000,ml,0.00100000,1.0000,R-57035
P-56560,120.000,g,0.00100000,1.0000,R-57089
I-3854,1.000,CT,1.00000000,1.0000,R-57153
P-39057,5.000,g,1.00000000,1.0000,R-57153
P-57154,60.000,ml,0.00100000,1.0000,R-57153
P-39057,5.000,g,1.00000000,1.0000,R-57328
P-57154,60.000,ml,0.00100000,1.0000,R-57328
P-57157,200.000,g,0.00100000,1.0000,R-57328
P-26143,85.000,g,0.00100000,1.0000,R-57329
P-39057,5.000,g,1.00000000,1.0000,R-57329
P-56560,60.000,g,0.00100000,1.0000,R-57329
P-57154,60.000,ml,0.00100000,1.0000,R-57329
P-57157,200.000,g,0.00100000,1.0000,R-57329
P-26143,170.000,g,0.00100000,1.0000,R-57581
P-39057,5.000,g,1.00000000,1.0000,R-57581
P-56560,120.000,g,0.00100000,1.0000,R-57581
P-57154,60.000,ml,0.00100000,1.0000,R-57581
P-57157,200.000,g,0.00100000,1.0000,R-57581
I-3854,1.000,CT,1.00000000,1.0000,R-57582
P-26143,85.000,g,0.00100000,1.0000,R-57582
P-39057,5.000,g,1.00000000,1.0000,R-57582
P-56560,60.000,g,0.00100000,1.0000,R-57582
P-57154,60.000,ml,0.00100000,1.0000,R-57582
I-3854,1.000,CT,1.00000000,1.0000,R-57583
P-26143,170.000,g,0.00100000,1.0000,R-57583
P-39057,5.000,g,1.00000000,1.0000,R-57583
P-56560,120.000,g,0.00100000,1.0000,R-57583
P-57154,60.000,ml,0.00100000,1.0000,R-57583
P-26318,1.000,ea,1.00000000,1.0000,R-61770
P-61769,1.000,PIE,1.00000000,1.0000,R-61770
P-26318,1.000,ea,1.00000000,1.0000,R-61771
P-61769,1.000,PIE,1.00000000,1.0000,R-61771
R-28363,0.500,ea,1.00000000,1.0000,R-61771
R-57565,0.500,ea,1.00000000,1.0000,R-61771
P-26318,1.000,ea,1.00000000,1.0000,R-61772
P-61769,1.000,PIE,1.00000000,1.0000,R-61772
R-28363,1.000,ea,1.00000000,1.0000,R-61772
R-57565,1.000,ea,1.00000000,1.0000,R-61772
P-26318,1.000,ea,1.00000000,1.0000,R-61773
P-56970,300.000,g,0.00100000,1.0000,R-61773
P-26318,1.000,ea,1.00000000,1.0000,R-61774
P-56970,300.000,g,0.00100000,1.0000,R-61774
R-57565,0.500,ea,1.00000000,1.0000,R-61774
R-57587,0.500,ea,1.00000000,1.0000,R-61774
P-26318,1.000,ea,1.00000000,1.0000,R-61775
P-56970,300.000,g,0.00100000,1.0000,R-61775
R-57565,1.000,ea,1.00000000,1.0000,R-61775
R-57587,1.000,ea,1.00000000,1.0000,R-61775
I-11842,2.000,LOAF,1.00000000,0.8818,P-13648
I-3388,125.000,ml,0.00100000,55.1146,P-13648
I-3642,5.000,g,1.00000000,2.2046,P-13648
I-6026,5.000,g,1.00000000,2.2046,P-13648
I-3478,2.000,Kg,2.20462000,0.5000,P-26091
I-5983,3.000,L,1.00000000,0.7500,P-26091
I-14179,2.500,Kg,1.00000000,0.1420,P-26459
I-2146,1.500,Kg,1.00000000,0.0852,P-26459
I-5022,1.130,Kg,1.00000000,0.0642,P-26459
P-26076,1.000,L,1.00000000,0.0568,P-26459
P-26226,2.840,L,1.00000000,0.1614,P-26459
P-26229,4.500,Kg,2.20462000,0.2557,P-26459
P-55127,5.000,Kg,1.00000000,0.2841,P-26459
I-3388,3.000,L,1.00000000,0.7500,P-26515
I-3642,5.000,g,1.00000000,1.2500,P-26515
I-3696,333.000,ml,1.00000000,83.2500,P-26515
I-47774,333.000,ml,0.00100000,83.2500,P-26515
I-4796,20.000,g,0.00220462,5.0000,P-26515
I-6028,100.000,g,0.00100000,25.0000,P-26515
I-6443,333.000,ml,0.03381406,83.2500,P-26515
I-9685,50.000,g,0.00220462,12.5000,P-26515
P-24750,75.000,g,0.00100000,18.7500,P-26515
I-4509,120.000,g,0.00220462,120.0000,P-26517
P-10113,175.000,g,0.00100000,175.0000,P-26517
P-18907,2.000,g,1.00000000,2.0000,P-26517
P-26515,50.000,ml,0.00100000,50.0000,P-26517
P-34298,250.000,g,0.00100000,250.0000,P-26517
P-45403,250.000,g,0.00100000,250.0000,P-26517
P-57639,140.000,g,0.00100000,140.0000,P-26517
I-10864,500.000,ml,0.00100000,500.0000,P-32691
I-3321,500.000,ml,0.00142019,500.0000,P-32691
I-22916,5.000,Kg,1.00000000,1.6949,P-32692
I-3658,200.000,g,0.00100000,67.7966,P-32692
I-4657,70.000,g,0.00220462,23.7288,P-32692
I-4660,200.000,g,0.00220462,67.7966,P-32692
I-47774,1.000,L,1.00000000,0.3390,P-32692
I-4894,200.000,g,0.00220462,67.7966,P-32692
P-32691,250.000,ml,0.00100000,84.7458,P-32692
I-3388,125.000,ml,0.00100000,31.2500,P-32721
I-3623,5.000,g,1.00000000,1.2500,P-32721
I-5983,80.000,ml,0.00100000,20.0000,P-32721
I-6820,80.000,g,0.00100000,20.0000,P-32721
P-18907,10.000,g,1.00000000,2.5000,P-32721
P-26020,60.000,g,0.00100000,15.0000,P-32721
P-32661,4.000,L,1.00000000,1.0000,P-32721
I-3388,250.000,ml,0.00100000,26.3158,P-32723
I-4496,2.250,Kg,2.20462000,0.2368,P-32723
P-18907,10.000,g,1.00000000,1.0526,P-32723
P-32721,500.000,ml,0.00100000,52.6316,P-32723
P-34116,2.250,Kg,1.00000000,0.2368,P-32723
P-35773,2.250,Kg,1.00000000,0.2368,P-32723
P-39167,2.250,Kg,1.00000000,0.2368,P-32723
I-4572,11.450,Kg,2.20462000,1.0115,P-34116
I-4550,21.000,Kg,2.20462000,1.1667,P-34298
I-3658,1950.000,g,0.00100000,487.5000,P-34843
I-47774,2250.000,ml,0.00100000,562.5000,P-34843
I-3658,100.000,g,0.00100000,100.0000,P-35227
I-45114,400.000,ml,0.03381406,400.0000,P-35227
I-4796,4.000,g,0.00220462,4.0000,P-35227
I-6443,400.000,ml,0.03381406,400.0000,P-35227
P-26020,40.000,g,0.00100000,40.0000,P-35227
I-2853,100.000,g,0.00100000,50.0000,P-35305
I-3159,100.000,g,0.00040000,50.0000,P-35305
I-3368,50.000,ml,1.00000000,25.0000,P-35305
I-3370,50.000,ml,1.00000000,25.0000,P-35305
I-3388,1.500,L,1.00000000,0.7500,P-35305
I-3695,100.000,ml,0.00100000,50.0000,P-35305
I-5983,200.000,ml,0.00100000,100.0000,P-35305
P-18907,10.000,g,1.00000000,5.0000,P-35305
P-26020,50.000,g,0.00100000,25.0000,P-35305
I-10864,200.000,ml,0.00100000,137.9310,P-35734
I-3388,50.000,ml,0.00100000,34.4828,P-35734
I-3623,5.000,g,1.00000000,3.4483,P-35734
I-4745,300.000,g,0.00220462,206.8966,P-35734
I-4796,15.000,g,0.00220462,10.3448,P-35734
P-26020,50.000,g,0.00100000,34.4828,P-35734
P-34843,1.000,L,1.00000000,0.6897,P-35734
P-34880,50.000,g,0.00100000,34.4828,P-35734
P-58359,1.000,Kg,2.20462000,0.6897,P-35734
P-57146,1.000,Kg,1.00000000,1.0000,P-35773
I-3388,250.000,ml,0.00100000,38.4615,P-37167
I-4745,1130.000,g,0.00220462,173.8462,P-37167
I-47774,250.000,ml,0.00100000,38.4615,P-37167
I-5006,1130.000,g,0.00100000,173.8462,P-37167
P-24750,500.000,g,0.00100000,76.9231,P-37167
P-26091,3400.000,g,0.00100000,523.0769,P-37167
P-55564,500.000,g,0.00100000,76.9231,P-37167
I-10882,110.000,ml,0.00100000,4.4000,P-43635
I-3660,400.000,g,0.00100000,16.0000,P-43635
I-4010,5.000,Kg,1.00000000,0.2000,P-43635
I-45114,500.000,ml,0.03381406,20.0000,P-43635
I-4657,85.000,g,0.00220462,3.4000,P-43635
I-4660,25.000,g,0.00220462,1.0000,P-43635
I-4796,40.000,g,0.00220462,1.6000,P-43635
I-5983,125.000,ml,0.00100000,5.0000,P-43635
I-11813,300.000,g,1.00000000,93.7500,P-43716
I-35336,900.000,g,0.00220462,281.2500,P-43716
I-45114,900.000,ml,0.03381406,281.2500,P-43716
I-47774,300.000,ml,0.00100000,93.7500,P-43716
I-9379,200.000,ml,0.00100000,62.5000,P-43716
P-32661,1.200,L,1.00000000,0.3750,P-43716
I-3388,125.000,ml,0.00100000,6.5789,P-43717
I-41921,2.250,Kg,1.00000000,0.1184,P-43717
I-7388,2.000,Kg,1.00000000,0.1053,P-43717
P-34293,2.250,Kg,2.20462000,0.1184,P-43717
P-43716,1.000,L,1.00000000,0.0526,P-43717
P-43718,10.000,Kg,1.00000000,0.5263,P-43717
P-50840,2.250,Kg,2.20462000,0.1184,P-43717
P-51582,2.250,Kg,1.00000000,0.1184,P-43717
I-3099,2.270,Kg,1000.00000000,0.6053,P-43718
I-5983,5.000,L,1.00000000,1.3333,P-43718
I-2158,1.000,CT,1.00000000,0.0556,P-50344
P-50781,200.000,g,1.00000000,1.0000,P-50509
I-10866,5.000,Kg,1.00000000,1.0417,P-50690
I-4918,1.000,lb,1.00000000,0.0050,P-50781
I-10866,1.000,Kg,1.00000000,0.9091,P-51458
P-18907,5.000,g,1.00000000,4.5455,P-51458
P-41466,100.000,g,1.00000000,90.9091,P-51458
I-4771,1.000,Kg,2.20462000,0.0014,P-51530
I-1813,375.000,ml,0.03381406,375.0000,P-54253
I-2911,6.000,g,0.00100000,6.0000,P-54253
I-3389,250.000,ml,0.00100000,250.0000,P-54253
I-3619,4.000,g,1.00000000,4.0000,P-54253
I-3695,125.000,ml,0.00100000,125.0000,P-54253
I-4410,1.000,Kg,2.20462000,1.0000,P-54253
I-4657,50.000,g,0.00220462,50.0000,P-54253
I-4750,500.000,g,0.00220462,500.0000,P-54253
I-4796,50.000,g,0.00220462,50.0000,P-54253
I-5978,6.000,g,1.00000000,6.0000,P-54253
I-9382,125.000,ml,0.00100000,125.0000,P-54253
P-18907,10.000,g,1.00000000,10.0000,P-54253
I-4010,23.000,Kg,1.00000000,0.1917,P-55238
I-4657,250.000,g,0.00220462,2.0833,P-55238
I-4709,5.000,CT,1.00000000,0.0417,P-55238
I-4894,5.000,ea,0.05511550,0.0417,P-55238
I-4919,50.000,g,0.00220462,0.4167,P-55238
P-18907,20.000,g,1.00000000,0.1667,P-55238
P-51530,1.500,Kg,1000.00000000,0.6667,P-56849
P-51582,500.000,g,0.00100000,222.2222,P-56849
P-58658,250.000,g,1.00000000,111.1111,P-56849
I-6777,1.000,CT,1.00000000,0.0016,P-57092
I-4516,1.000,Kg,2.20462000,0.0010,P-58658
I-11094,200.000,g,0.00100000,108.1081,P-61765
I-2141,100.000,g,0.00100000,54.0541,P-61765
I-2156,120.000,g,0.00100000,64.8649,P-61765
I-3243,200.000,g,0.00220462,108.1081,P-61765
I-3291,40.000,g,0.00100000,21.6216,P-61765
P-25993,10.000,g,1.00000000,5.4054,P-61765
P-50344,160.000,g,1.00000000,86.4865,P-61765
P-56813,25.000,g,0.00100000,13.5135,P-61765
P-7093,1.000,Kg,1.00000000,0.5405,P-61765
P-26459,250.000,g,0.00100000,1.0000,R-28396
P-50429,2.000,g,1.00000000,1.0000,R-28396
I-31126,1.000,each,1.00000000,1.0000,R-32866
P-26517,25.000,g,0.00100000,1.0000,R-32866
P-32692,40.000,g,0.00100000,1.0000,R-32866
P-32723,170.000,g,0.00100000,1.0000,R-32869
I-31126,1.000,each,1.00000000,1.0000,R-35735
P-26517,20.000,g,0.00100000,1.0000,R-35735
P-35733,0.200,g,1.00000000,1.0000,R-35735
P-35734,60.000,g,0.00100000,1.0000,R-35735
P-26234,0.500,ea,1.00000000,1.0000,R-37083
P-26459,250.000,g,0.00100000,1.0000,R-37083
P-50429,2.000,g,1.00000000,1.0000,R-37083
R-61655,0.500,ea,1.00000000,1.0000,R-37083
P-26234,1.000,ea,1.00000000,1.0000,R-37084
P-26459,250.000,g,0.00100000,1.0000,R-37084
P-50429,2.000,g,1.00000000,1.0000,R-37084
R-61655,1.000,ea,1.00000000,1.0000,R-37084
P-36061,170.000,g,0.00100000,1.0000,R-38518
I-31126,1.000,each,1.00000000,1.0000,R-40745
P-26517,25.000,g,0.00100000,1.0000,R-40745
P-32692,40.000,g,0.00100000,1.0000,R-40745
P-32723,85.000,g,0.00100000,1.0000,R-40745
P-37167,85.000,g,0.00100000,1.0000,R-40745
I-31126,1.000,each,1.00000000,1.0000,R-40746
P-26517,25.000,g,0.00100000,1.0000,R-40746
P-32692,40.000,g,0.00100000,1.0000,R-40746
P-32723,170.000,g,0.00100000,1.0000,R-40746
P-37167,170.000,g,0.00100000,1.0000,R-40746
I-4509,10.000,g,0.00220462,1.0000,R-44350
P-24750,5.000,g,0.00100000,1.0000,R-44350
P-39057,5.000,g,1.00000000,1.0000,R-44350
P-43717,350.000,g,0.00100000,1.0000,R-44350
P-44585,10.000,g,1.00000000,1.0000,R-44350
P-51458,5.000,g,0.00100000,1.0000,R-44350
P-39057,5.000,g,1.00000000,1.0000,R-45020
P-43635,2.000,ea,1.00000000,1.0000,R-45020
P-26090,85.000,g,0.00100000,1.0000,R-45190
P-39057,5.000,g,1.00000000,1.0000,R-45190
P-43635,2.000,each,1.00000000,1.0000,R-45190
R-56901,0.500,ea,1.00000000,1.0000,R-45190
P-26090,170.000,g,0.00100000,1.0000,R-45191
P-39057,5.000,g,1.00000000,1.0000,R-45191
P-43635,2.000,each,1.00000000,1.0000,R-45191
R-56901,1.000,ea,1.00000000,1.0000,R-45191
I-4509,10.000,g,0.00220462,1.0000,R-45201
P-24750,5.000,g,0.00100000,1.0000,R-45201
P-39057,5.000,g,1.00000000,1.0000,R-45201
P-43717,350.000,g,0.00100000,1.0000,R-45201
P-44585,10.000,g,1.00000000,1.0000,R-45201
P-51458,5.000,g,0.00100000,1.0000,R-45201
R-56901,1.000,ea,1.00000000,1.0000,R-45201
I-4509,10.000,g,0.00220462,1.0000,R-45202
P-24750,5.000,g,0.00100000,1.0000,R-45202
P-26090,170.000,g,0.00100000,1.0000,R-45202
P-39057,5.000,g,1.00000000,1.0000,R-45202
P-43717,350.000,g,0.00100000,1.0000,R-45202
P-44585,10.000,g,1.00000000,1.0000,R-45202
P-51458,5.000,g,0.00100000,1.0000,R-45202
P-56849,120.000,g,0.00100000,1.0000,R-45202
I-31126,1.000,each,1.00000000,1.0000,R-46844
P-26517,25.000,g,0.00100000,1.0000,R-46844
P-32723,85.000,g,0.00100000,1.0000,R-46844
P-35733,0.200,g,1.00000000,1.0000,R-46844
P-35734,60.000,g,0.00100000,1.0000,R-46844
P-37167,85.000,g,0.00100000,1.0000,R-46844
I-31126,1.000,each,1.00000000,1.0000,R-46845
P-26517,25.000,g,0.00100000,1.0000,R-46845
P-32723,170.000,g,0.00100000,1.0000,R-46845
P-35733,0.200,g,1.00000000,1.0000,R-46845
P-35734,60.000,g,0.00100000,1.0000,R-46845
P-37167,170.000,g,0.00100000,1.0000,R-46845
P-50522,150.000,g,0.00100000,1.0000,R-50524
P-54253,100.000,ml,0.00066667,1.0000,R-55245
P-55238,2.000,ea,1.00000000,1.0000,R-55245
P-37167,170.000,g,0.00100000,1.0000,R-55609
I-35333,25.000,g,0.00100000,1.0000,R-56901
P-35227,45.000,ml,0.00100000,1.0000,R-56901
P-50509,2.000,g,1.00000000,1.0000,R-56901
P-50690,10.000,g,0.00100000,1.0000,R-56901
P-56849,125.000,g,0.00100000,1.0000,R-56901
P-61621,250.000,g,0.00100000,1.0000,R-61622
P-26234,0.500,ea,1.00000000,1.0000,R-61623
P-61621,250.000,g,0.00100000,1.0000,R-61623
R-61655,0.500,ea,1.00000000,1.0000,R-61623
P-26234,1.000,ea,1.00000000,1.0000,R-61624
P-61621,250.000,g,0.00100000,1.0000,R-61624
R-61655,1.000,ea,1.00000000,1.0000,R-61624
I-2141,15.000,g,0.00100000,1.0000,R-61655
P-13648,20.000,g,0.00100000,1.0000,R-61655
P-35305,30.000,ml,0.00100000,1.0000,R-61655
P-54697,1.000,each,1.00000000,1.0000,R-61655
P-57092,70.000,g,1.00000000,1.0000,R-61655
I-19283,40.000,g,0.00210526,1.0000,R-61701
P-26225,70.000,g,0.00220462,1.0000,R-61701
P-54253,100.000,ml,0.00066667,1.0000,R-61701
P-55238,2.000,ea,1.00000000,1.0000,R-61701
I-19283,80.000,g,0.00210526,1.0000,R-61702
P-26225,140.000,g,0.00220462,1.0000,R-61702
P-54253,100.000,ml,0.00066667,1.0000,R-61702
P-55238,2.000,ea,1.00000000,1.0000,R-61702
P-61764,60.000,ml,1.00000000,1.0000,R-61766
P-61765,400.000,g,0.00100000,1.0000,R-61766
I-19283,40.000,g,0.00210526,1.0000,R-61767
P-26225,70.000,g,0.00220462,1.0000,R-61767
P-61764,60.000,ml,1.00000000,1.0000,R-61767
P-61765,400.000,g,0.00100000,1.0000,R-61767
I-19283,80.000,g,0.00210526,1.0000,R-61768
P-26225,140.000,g,0.00220462,1.0000,R-61768
P-61764,60.000,ml,1.00000000,1.0000,R-61768
P-61765,400.000,g,0.00100000,1.0000,R-61768
I-3144,2.840,L,1.00000000,1.5351,P-22251
I-11312,2.000,g,0.03527399,0.6154,P-26105
I-3223,2.000,L,1.00000000,0.6154,P-26105
I-3388,60.000,ml,0.00100000,18.4615,P-26105
I-3428,50.000,g,1.00000000,15.3846,P-26105
I-3660,20.000,g,0.00100000,6.1538,P-26105
